title,notation,label
51.1106-Pre-Chiropractic Studies.,51.1106,Pre-Chiropractic Studies.
51.1107-Pre-Occupational Therapy Studies.,51.1107,Pre-Occupational Therapy Studies.
51.1108-Pre-Optometry Studies.,51.1108,Pre-Optometry Studies.
51.1109-Pre-Physical Therapy Studies.,51.1109,Pre-Physical Therapy Studies.
51.1110-Pre-Art Therapy.,51.1110,Pre-Art Therapy.
51.1111-Pre-Physician Assistant.,51.1111,Pre-Physician Assistant.
"51.1199-Health/Medical Preparatory Programs, Other.",51.1199,"Health/Medical Preparatory Programs, Other."
51.1201-Medicine.,51.1201,Medicine.
51.1202-Osteopathic Medicine/Osteopathy.,51.1202,Osteopathic Medicine/Osteopathy.
51.1203-Podiatric Medicine/Podiatry.,51.1203,Podiatric Medicine/Podiatry.
"51.1299-Medicine, Other.",51.1299,"Medicine, Other."
51.1401-Medical Science/Scientist.,51.1401,Medical Science/Scientist.
51.1402-Clinical and Translational Science.,51.1402,Clinical and Translational Science.
51.1403-Pain Management.,51.1403,Pain Management.
51.1404-Temporomandibular Disorders and Orofacial Pain.,51.1404,Temporomandibular Disorders and Orofacial Pain.
51.1405-Tropical Medicine.,51.1405,Tropical Medicine.
"51.1499-Medical Clinical Sciences/Graduate Medical Studies, Other.",51.1499,"Medical Clinical Sciences/Graduate Medical Studies, Other."
51.1501-Substance Abuse/Addiction Counseling.,51.1501,Substance Abuse/Addiction Counseling.
51.1502-Psychiatric/Mental Health Services Technician.,51.1502,Psychiatric/Mental Health Services Technician.
51.1503-Clinical/Medical Social Work.,51.1503,Clinical/Medical Social Work.
51.1504-Community Health Services/Liaison/Counseling.,51.1504,Community Health Services/Liaison/Counseling.
51.1505-Marriage and Family Therapy/Counseling.,51.1505,Marriage and Family Therapy/Counseling.
51.1506-Clinical Pastoral Counseling/Patient Counseling.,51.1506,Clinical Pastoral Counseling/Patient Counseling.
51.1507-Psychoanalysis and Psychotherapy.,51.1507,Psychoanalysis and Psychotherapy.
51.1508-Mental Health Counseling/Counselor.,51.1508,Mental Health Counseling/Counselor.
51.1509-Genetic Counseling/Counselor.,51.1509,Genetic Counseling/Counselor.
51.1510-Infant/Toddler Mental Health Services.,51.1510,Infant/Toddler Mental Health Services.
51.1511-Medical Family Therapy/Therapist.,51.1511,Medical Family Therapy/Therapist.
51.1512-Hospice and Palliative Care.,51.1512,Hospice and Palliative Care.
51.1513-Trauma Counseling.,51.1513,Trauma Counseling.
"51.1599-Mental and Social Health Services and Allied Professions, Other.",51.1599,"Mental and Social Health Services and Allied Professions, Other."
51.1701-Optometry.,51.1701,Optometry.
51.1801-Opticianry/Ophthalmic Dispensing Optician.,51.1801,Opticianry/Ophthalmic Dispensing Optician.
51.1802-Optometric Technician/Assistant.,51.1802,Optometric Technician/Assistant.
51.1803-Ophthalmic Technician/Technologist.,51.1803,Ophthalmic Technician/Technologist.
51.1804-Orthoptics/Orthoptist.,51.1804,Orthoptics/Orthoptist.
"51.1899-Ophthalmic and Optometric Support Services and Allied Professions, Other.",51.1899,"Ophthalmic and Optometric Support Services and Allied Professions, Other."
51.1901-Osteopathic Medicine/Osteopathy.,51.1901,Osteopathic Medicine/Osteopathy.
51.2001-Pharmacy.,51.2001,Pharmacy.
51.2002-Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.,51.2002,Pharmacy Administration and Pharmacy Policy and Regulatory Affairs.
51.2003-Pharmaceutics and Drug Design.,51.2003,Pharmaceutics and Drug Design.
51.2004-Medicinal and Pharmaceutical Chemistry.,51.2004,Medicinal and Pharmaceutical Chemistry.
51.2005-Natural Products Chemistry and Pharmacognosy.,51.2005,Natural Products Chemistry and Pharmacognosy.
51.2006-Clinical and Industrial Drug Development.,51.2006,Clinical and Industrial Drug Development.
51.2007-Pharmacoeconomics/Pharmaceutical Economics.,51.2007,Pharmacoeconomics/Pharmaceutical Economics.
"51.2008-Clinical, Hospital, and Managed Care Pharmacy.",51.2008,"Clinical, Hospital, and Managed Care Pharmacy."
51.2009-Industrial and Physical Pharmacy and Cosmetic Sciences.,51.2009,Industrial and Physical Pharmacy and Cosmetic Sciences.
51.2010-Pharmaceutical Sciences.,51.2010,Pharmaceutical Sciences.
51.2011-Pharmaceutical Marketing and Management.,51.2011,Pharmaceutical Marketing and Management.
"51.2099-Pharmacy, Pharmaceutical Sciences, and Administration, Other.",51.2099,"Pharmacy, Pharmaceutical Sciences, and Administration, Other."
51.2101-Podiatric Medicine/Podiatry.,51.2101,Podiatric Medicine/Podiatry.
"51.2201-Public Health, General.",51.2201,"Public Health, General."
51.2202-Environmental Health.,51.2202,Environmental Health.
51.2205-Health/Medical  Physics.,51.2205,Health/Medical  Physics.
51.2206-Occupational Health and Industrial Hygiene.,51.2206,Occupational Health and Industrial Hygiene.
51.2207-Public Health Education and Promotion.,51.2207,Public Health Education and Promotion.
51.2208-Community Health and Preventive Medicine.,51.2208,Community Health and Preventive Medicine.
51.2209-Maternal and Child Health.,51.2209,Maternal and Child Health.
51.2210-International Public Health/International Health.,51.2210,International Public Health/International Health.
51.2211-Health Services Administration.,51.2211,Health Services Administration.
51.2212-Behavioral Aspects of Health.,51.2212,Behavioral Aspects of Health.
51.2213-Patient Safety and Healthcare Quality.,51.2213,Patient Safety and Healthcare Quality.
51.2214-Public Health Genetics.,51.2214,Public Health Genetics.
"51.2299-Public Health, Other.",51.2299,"Public Health, Other."
"51.2300-Rehabilitation and Therapeutic Professions, General.",51.2300,"Rehabilitation and Therapeutic Professions, General."
51.2301-Art Therapy/Therapist.,51.2301,Art Therapy/Therapist.
51.2302-Dance Therapy/Therapist.,51.2302,Dance Therapy/Therapist.
51.2305-Music Therapy/Therapist.,51.2305,Music Therapy/Therapist.
51.2306-Occupational Therapy/Therapist.,51.2306,Occupational Therapy/Therapist.
51.2307-Orthotist/Prosthetist.,51.2307,Orthotist/Prosthetist.
51.2308-Physical Therapy/Therapist.,51.2308,Physical Therapy/Therapist.
51.2309-Therapeutic Recreation/Recreational Therapy.,51.2309,Therapeutic Recreation/Recreational Therapy.
51.2310-Vocational Rehabilitation Counseling/Counselor.,51.2310,Vocational Rehabilitation Counseling/Counselor.
51.2311-Kinesiotherapy/Kinesiotherapist.,51.2311,Kinesiotherapy/Kinesiotherapist.
51.2312-Assistive/Augmentative Technology and Rehabilitation Engineering.,51.2312,Assistive/Augmentative Technology and Rehabilitation Engineering.
51.2313-Animal-Assisted Therapy.,51.2313,Animal-Assisted Therapy.
51.2314-Rehabilitation Science.,51.2314,Rehabilitation Science.
51.2315-Drama Therapy/Therapist.,51.2315,Drama Therapy/Therapist.
51.2316-Horticulture Therapy/Therapist.,51.2316,Horticulture Therapy/Therapist.
51.2317-Play Therapy/Therapist.,51.2317,Play Therapy/Therapist.
"51.2399-Rehabilitation and Therapeutic Professions, Other.",51.2399,"Rehabilitation and Therapeutic Professions, Other."
51.2401-Veterinary Medicine.,51.2401,Veterinary Medicine.
"51.2501-Veterinary Sciences/Veterinary Clinical Sciences, General.",51.2501,"Veterinary Sciences/Veterinary Clinical Sciences, General."
51.2502-Veterinary Anatomy.,51.2502,Veterinary Anatomy.
51.2503-Veterinary Physiology.,51.2503,Veterinary Physiology.
51.2504-Veterinary Microbiology and Immunobiology.,51.2504,Veterinary Microbiology and Immunobiology.
51.2505-Veterinary Pathology and Pathobiology.,51.2505,Veterinary Pathology and Pathobiology.
51.2506-Veterinary Toxicology and Pharmacology.,51.2506,Veterinary Toxicology and Pharmacology.
51.2507-Large Animal/Food Animal and Equine Surgery and Medicine.,51.2507,Large Animal/Food Animal and Equine Surgery and Medicine.
51.2508-Small/Companion Animal Surgery and Medicine.,51.2508,Small/Companion Animal Surgery and Medicine.
51.2509-Comparative and Laboratory Animal Medicine.,51.2509,Comparative and Laboratory Animal Medicine.
"51.2510-Veterinary Preventive Medicine, Epidemiology, and Public Health.",51.2510,"Veterinary Preventive Medicine, Epidemiology, and Public Health."
51.2511-Veterinary Infectious Diseases.,51.2511,Veterinary Infectious Diseases.
"51.2599-Veterinary Biomedical and Clinical Sciences, Other.",51.2599,"Veterinary Biomedical and Clinical Sciences, Other."
51.2601-Health Aide.,51.2601,Health Aide.
51.2602-Home Health Aide/Home Attendant.,51.2602,Home Health Aide/Home Attendant.
51.2603-Medication Aide.,51.2603,Medication Aide.
51.2604-Rehabilitation Aide.,51.2604,Rehabilitation Aide.
51.2605-Physical Therapy Technician/Aide.,51.2605,Physical Therapy Technician/Aide.
"51.2699-Health Aides/Attendants/Orderlies, Other.",51.2699,"Health Aides/Attendants/Orderlies, Other."
51.2703-Medical Illustration/Medical Illustrator.,51.2703,Medical Illustration/Medical Illustrator.
51.2706-Medical Informatics.,51.2706,Medical Informatics.
"51.2799-Medical Illustration and Informatics, Other.",51.2799,"Medical Illustration and Informatics, Other."
51.3101-Dietetics/Dietitian.,51.3101,Dietetics/Dietitian.
51.3102-Clinical Nutrition/Nutritionist.,51.3102,Clinical Nutrition/Nutritionist.
51.3103-Dietetic Technician.,51.3103,Dietetic Technician.
51.3104-Dietitian Assistant.,51.3104,Dietitian Assistant.
"51.3199-Dietetics and Clinical Nutrition Services, Other.",51.3199,"Dietetics and Clinical Nutrition Services, Other."
51.3201-Bioethics/Medical Ethics.,51.3201,Bioethics/Medical Ethics.
51.3202-Health Professions Education.,51.3202,Health Professions Education.
51.3203-Nursing Education.,51.3203,Nursing Education.
51.3204-Medical/Health Humanities.,51.3204,Medical/Health Humanities.
51.3205-History of Medicine.,51.3205,History of Medicine.
51.3206-Arts in Medicine/Health.,51.3206,Arts in Medicine/Health.
"51.3299-Health Professions Education, Ethics, and Humanities, Other.",51.3299,"Health Professions Education, Ethics, and Humanities, Other."
"51.3300-Alternative and Complementary Medicine and Medical Systems, General.",51.3300,"Alternative and Complementary Medicine and Medical Systems, General."
51.3301-Acupuncture and Oriental Medicine.,51.3301,Acupuncture and Oriental Medicine.
51.3302-Traditional Chinese Medicine and Chinese Herbology.,51.3302,Traditional Chinese Medicine and Chinese Herbology.
51.3303-Naturopathic Medicine/Naturopathy.,51.3303,Naturopathic Medicine/Naturopathy.
51.3304-Homeopathic Medicine/Homeopathy.,51.3304,Homeopathic Medicine/Homeopathy.
51.3305-Ayurvedic Medicine/Ayurveda.,51.3305,Ayurvedic Medicine/Ayurveda.
51.3306-Holistic/Integrative Health.,51.3306,Holistic/Integrative Health.
"51.3399-Alternative and Complementary Medicine and Medical Systems, Other.",51.3399,"Alternative and Complementary Medicine and Medical Systems, Other."
51.3401-Direct Entry Midwifery.,51.3401,Direct Entry Midwifery.
"51.3499-Alternative and Complementary Medical Support Services, Other.",51.3499,"Alternative and Complementary Medical Support Services, Other."
51.3501-Massage Therapy/Therapeutic Massage.,51.3501,Massage Therapy/Therapeutic Massage.
51.3502-Asian Bodywork Therapy.,51.3502,Asian Bodywork Therapy.
51.3503-Somatic Bodywork.,51.3503,Somatic Bodywork.
"51.3599-Somatic Bodywork and Related Therapeutic Services, Other.",51.3599,"Somatic Bodywork and Related Therapeutic Services, Other."
51.3601-Movement Therapy and Movement Education.,51.3601,Movement Therapy and Movement Education.
51.3602-Yoga Teacher Training/Yoga Therapy.,51.3602,Yoga Teacher Training/Yoga Therapy.
51.3603-Hypnotherapy/Hypnotherapist.,51.3603,Hypnotherapy/Hypnotherapist.
"51.3699-Movement and Mind-Body Therapies and Education, Other.",51.3699,"Movement and Mind-Body Therapies and Education, Other."
51.3701-Aromatherapy.,51.3701,Aromatherapy.
51.3702-Herbalism/Herbalist.,51.3702,Herbalism/Herbalist.
51.3703-Polarity Therapy.,51.3703,Polarity Therapy.
51.3704-Reiki.,51.3704,Reiki.
"51.3799-Energy and Biologically Based Therapies, Other.",51.3799,"Energy and Biologically Based Therapies, Other."
51.3801-Registered Nursing/Registered Nurse.,51.3801,Registered Nursing/Registered Nurse.
51.3802-Nursing Administration.,51.3802,Nursing Administration.
51.3803-Adult Health Nurse/Nursing.,51.3803,Adult Health Nurse/Nursing.
51.3804-Nurse Anesthetist.,51.3804,Nurse Anesthetist.
51.3805-Family Practice Nurse/Nursing.,51.3805,Family Practice Nurse/Nursing.
51.3806-Maternal/Child Health and Neonatal Nurse/Nursing.,51.3806,Maternal/Child Health and Neonatal Nurse/Nursing.
51.3807-Nurse Midwife/Nursing Midwifery.,51.3807,Nurse Midwife/Nursing Midwifery.
51.3808-Nursing Science.,51.3808,Nursing Science.
51.3809-Pediatric Nurse/Nursing.,51.3809,Pediatric Nurse/Nursing.
51.3810-Psychiatric/Mental Health Nurse/Nursing.,51.3810,Psychiatric/Mental Health Nurse/Nursing.
51.3811-Public Health/Community Nurse/Nursing.,51.3811,Public Health/Community Nurse/Nursing.
51.3812-Perioperative/Operating Room and Surgical Nurse/Nursing.,51.3812,Perioperative/Operating Room and Surgical Nurse/Nursing.
51.3813-Clinical Nurse Specialist.,51.3813,Clinical Nurse Specialist.
51.3814-Critical Care Nursing.,51.3814,Critical Care Nursing.
51.3815-Occupational and Environmental Health Nursing.,51.3815,Occupational and Environmental Health Nursing.
51.3816-Emergency Room/Trauma Nursing.,51.3816,Emergency Room/Trauma Nursing.
51.3817-Nursing Education.,51.3817,Nursing Education.
51.3818-Nursing Practice.,51.3818,Nursing Practice.
51.3819-Palliative Care Nursing.,51.3819,Palliative Care Nursing.
51.3820-Clinical Nurse Leader.,51.3820,Clinical Nurse Leader.
51.3821-Geriatric Nurse/Nursing.,51.3821,Geriatric Nurse/Nursing.
51.3822-Women's Health Nurse/Nursing.,51.3822,Women's Health Nurse/Nursing.
51.3824-Forensic Nursing.,51.3824,Forensic Nursing.
"51.3899-Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other.",51.3899,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other."
51.3901-Licensed Practical/Vocational Nurse Training.,51.3901,Licensed Practical/Vocational Nurse Training.
51.3902-Nursing Assistant/Aide and Patient Care Assistant/Aide.,51.3902,Nursing Assistant/Aide and Patient Care Assistant/Aide.
"51.3999-Practical Nursing, Vocational Nursing and Nursing Assistants, Other.",51.3999,"Practical Nursing, Vocational Nursing and Nursing Assistants, Other."
"51.9999-Health Professions and Related Clinical Sciences, Other.",51.9999,"Health Professions and Related Clinical Sciences, Other."
